지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2020013124,0.002,0.8,0.013,0.035,40,25,광주 동구 서남로 1
지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2020020101,0.002,0.7,0.013,0.033,39,25,광주 동구 서남로 1
광주 동구,324115,서석동,2020020102,0.002,0.7,0.016,0.026,32,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020103,0.002,0.7,0.016,0.023,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020104,0.002,0.7,0.014,0.024,28,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020105,0.002,0.7,0.009,0.027,29,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020106,0.002,0.7,0.008,0.028,30,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020107,0.002,0.8,0.003,0.034,25,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020108,0.002,0.8,0.003,0.035,26,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020109,0.002,0.9,0.004,0.035,33,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020110,0.003,1,0.005,0.038,39,25,광주 동구 서남로 1
광주 동구,324115,서석동,2020020111,0.003,1.1,0.007,0.043,43,32,광주 동구 서남로 1
광주 동구,324115,서석동,2020020112,0.003,1,0.011,0.046,48,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020020113,0.003,0.9,0.027,0.035,56,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020020114,0.003,0.9,0.033,0.03,69,50,광주 동구 서남로 1
광주 동구,324115,서석동,2020020115,0.003,0.8,0.042,0.022,66,51,광주 동구 서남로 1
광주 동구,324115,서석동,2020020116,0.003,0.9,0.038,0.028,69,59,광주 동구 서남로 1
광주 동구,324115,서석동,2020020117,0.003,0.8,0.059,0.014,78,61,광주 동구 서남로 1
광주 동구,324115,서석동,2020020118,0.003,0.8,0.054,0.018,71,59,광주 동구 서남로 1
광주 동구,324115,서석동,2020020119,0.003,0.9,0.04,0.031,72,53,광주 동구 서남로 1
광주 동구,324115,서석동,2020020120,0.003,1,0.037,0.034,69,59,광주 동구 서남로 1
광주 동구,324115,서석동,2020020121,0.003,1.1,0.03,0.039,79,62,광주 동구 서남로 1
광주 동구,324115,서석동,2020020122,0.003,1,0.047,0.025,82,66,광주 동구 서남로 1
광주 동구,324115,서석동,2020020123,0.003,1.2,0.027,0.038,88,73,광주 동구 서남로 1
광주 동구,324115,서석동,2020020124,0.003,1.2,0.017,0.045,92,78,광주 동구 서남로 1
광주 동구,324115,서석동,2020020201,0.003,1.1,0.041,0.024,96,82,광주 동구 서남로 1
광주 동구,324115,서석동,2020020202,0.003,1,0.044,0.017,94,77,광주 동구 서남로 1
광주 동구,324115,서석동,2020020203,0.003,1,0.028,0.028,83,67,광주 동구 서남로 1
광주 동구,324115,서석동,2020020204,0.002,1,0.023,0.026,72,62,광주 동구 서남로 1
광주 동구,324115,서석동,2020020205,0.002,1,0.022,0.023,69,54,광주 동구 서남로 1
광주 동구,324115,서석동,2020020206,0.002,0.9,0.017,0.026,62,50,광주 동구 서남로 1
광주 동구,324115,서석동,2020020207,0.002,0.9,0.009,0.033,56,40,광주 동구 서남로 1
광주 동구,324115,서석동,2020020208,0.002,1,0.006,0.036,52,39,광주 동구 서남로 1
광주 동구,324115,서석동,2020020209,0.003,1,0.008,0.038,50,41,광주 동구 서남로 1
광주 동구,324115,서석동,2020020210,0.003,1,0.022,0.033,58,40,광주 동구 서남로 1
광주 동구,324115,서석동,2020020211,0.003,0.7,0.045,0.016,59,47,광주 동구 서남로 1
광주 동구,324115,서석동,2020020212,0.003,0.7,0.045,0.015,48,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020020213,0.003,0.7,0.047,0.015,46,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020020214,0.003,0.6,0.051,0.012,49,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020020215,0.003,0.6,0.052,0.011,45,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020020216,0.003,0.6,0.052,0.01,40,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020217,0.003,0.6,0.052,0.012,41,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020020218,0.003,0.7,0.049,0.015,34,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020219,0.003,0.6,0.046,0.017,42,31,광주 동구 서남로 1
광주 동구,324115,서석동,2020020220,0.003,0.6,0.042,0.02,46,30,광주 동구 서남로 1
광주 동구,324115,서석동,2020020221,0.003,0.7,0.038,0.024,39,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020020222,0.003,0.8,0.016,0.039,43,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020223,0.002,0.8,0.011,0.041,46,31,광주 동구 서남로 1
광주 동구,324115,서석동,2020020224,0.002,0.8,0.013,0.036,44,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020301,0.002,0.8,0.014,0.032,44,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020302,0.002,0.8,0.018,0.026,37,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020303,0.002,0.7,0.019,0.024,37,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020304,0.002,0.7,0.014,0.027,29,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020305,0.002,0.7,0.012,0.027,27,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020306,0.003,0.8,0.005,0.037,27,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020307,0.003,0.9,0.003,0.041,37,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020020308,0.003,1,0.004,0.042,47,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020020309,0.003,1.1,0.004,0.046,48,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020020310,0.003,1,0.006,0.051,46,40,광주 동구 서남로 1
광주 동구,324115,서석동,2020020311,0.002,0.6,0.026,0.023,54,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020020312,0.002,0.5,0.034,0.015,31,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020313,0.002,0.5,0.04,0.012,29,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020314,0.002,0.5,0.039,0.012,19,19,광주 동구 서남로 1
광주 동구,324115,서석동,2020020315,0.002,0.5,0.044,0.01,23,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020316,0.003,0.5,0.042,0.013,24,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020317,0.003,0.6,0.043,0.012,24,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020318,0.002,0.6,0.038,0.017,29,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020319,0.003,0.6,0.036,0.018,28,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020320,0.002,0.6,0.035,0.018,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020321,0.002,0.6,0.036,0.016,32,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020322,0.002,0.6,0.039,0.011,32,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020323,0.002,0.5,0.039,0.009,28,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020324,0.002,0.4,0.039,0.008,29,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020401,0.002,0.4,0.039,0.008,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020402,0.003,0.4,0.041,0.005,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020403,0.003,0.4,0.039,0.006,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020404,0.003,0.4,0.038,0.007,16,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020405,0.003,0.4,0.037,0.008,17,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020406,0.003,0.4,0.038,0.006,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020407,0.003,0.5,0.035,0.011,18,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020408,0.003,0.5,0.027,0.02,15,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020409,0.003,0.5,0.033,0.013,17,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020410,0.003,0.4,0.038,0.007,18,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020411,0.003,0.5,0.035,0.011,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020412,0.003,0.5,0.036,0.011,18,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020413,0.002,0.5,0.034,0.013,15,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020414,0.002,0.4,0.034,0.014,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020415,0.003,0.4,0.038,0.013,17,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020416,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2020020417,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2020020418,0.004,0.6,0.041,0.017,38,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020419,0.003,0.6,0.03,0.026,41,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020020420,0.003,0.6,0.021,0.032,36,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020421,0.003,0.5,0.021,0.028,37,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020422,0.003,0.7,0.008,0.041,30,19,광주 동구 서남로 1
광주 동구,324115,서석동,2020020423,0.003,0.8,0.005,0.043,34,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020424,0.003,0.7,0.009,0.038,34,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020501,0.003,0.7,0.007,0.039,33,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020502,0.003,0.5,0.026,0.023,27,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020503,0.002,0.5,0.035,0.011,25,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020504,0.002,0.5,0.039,0.006,25,19,광주 동구 서남로 1
광주 동구,324115,서석동,2020020505,0.002,0.4,0.04,0.004,32,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020506,0.002,0.4,0.036,0.007,30,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020507,0.003,0.4,0.036,0.008,25,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020508,0.003,0.4,0.033,0.011,25,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020509,0.003,0.5,0.028,0.016,19,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020510,0.003,0.5,0.031,0.013,19,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020511,0.003,0.4,0.035,0.01,20,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020512,0.003,0.4,0.037,0.009,14,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020513,0.003,0.4,0.039,0.007,16,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020514,0.003,0.4,0.038,0.008,16,5,광주 동구 서남로 1
광주 동구,324115,서석동,2020020515,0.003,0.4,0.038,0.009,15,4,광주 동구 서남로 1
광주 동구,324115,서석동,2020020516,0.002,0.4,0.038,0.008,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020517,0.002,0.4,0.038,0.008,13,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020518,0.002,0.4,0.034,0.012,17,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020519,0.002,0.4,0.034,0.011,16,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020520,0.002,0.4,0.033,0.012,19,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020521,0.002,0.4,0.032,0.011,16,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020522,0.002,0.5,0.035,0.009,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020523,0.003,0.5,0.033,0.01,17,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020524,0.003,0.5,0.035,0.007,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020601,0.003,0.5,0.035,0.006,15,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020602,0.003,0.4,0.036,0.005,17,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020603,0.003,0.4,0.036,0.005,15,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020604,0.003,0.4,0.036,0.005,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020605,0.003,0.5,0.035,0.006,13,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020606,0.003,0.5,0.034,0.005,17,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020607,0.003,0.5,0.034,0.006,17,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020608,0.003,0.5,0.026,0.016,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020609,0.003,0.5,0.026,0.016,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020610,0.003,0.5,0.028,0.015,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020611,0.003,0.5,0.032,0.013,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020612,0.003,0.5,0.036,0.009,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020613,0.003,0.5,0.039,0.009,15,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020614,0.003,0.5,0.039,0.009,12,6,광주 동구 서남로 1
광주 동구,324115,서석동,2020020615,0.002,0.4,0.037,0.012,13,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020020616,0.002,0.4,0.034,0.016,11,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020617,0.003,0.5,0.025,0.024,12,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020618,0.003,0.5,0.023,0.025,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020619,0.002,0.5,0.016,0.031,19,8,광주 동구 서남로 1
광주 동구,324115,서석동,2020020620,0.003,0.6,0.01,0.037,17,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020020621,0.003,0.6,0.011,0.035,25,9,광주 동구 서남로 1
광주 동구,324115,서석동,2020020622,0.002,0.5,0.02,0.023,21,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020623,0.003,0.5,0.022,0.02,21,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020624,0.003,0.5,0.02,0.02,23,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020701,0.002,0.6,0.006,0.034,22,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020702,0.003,0.6,0.006,0.031,23,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020020703,0.003,0.6,0.005,0.034,17,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020704,0.003,0.6,0.005,0.031,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020705,0.003,0.6,0.004,0.032,22,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020706,0.003,0.7,0.003,0.033,21,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020707,0.003,0.7,0.003,0.035,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020708,0.003,0.8,0.003,0.036,27,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020709,0.003,0.9,0.005,0.039,36,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020710,0.003,0.8,0.008,0.034,45,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020711,0.003,0.7,0.012,0.031,41,19,광주 동구 서남로 1
광주 동구,324115,서석동,2020020712,0.003,0.5,0.026,0.019,43,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020713,0.003,0.6,0.025,0.021,26,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020714,0.003,0.5,0.03,0.018,26,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020715,0.003,0.5,0.037,0.017,29,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020716,0.003,0.5,0.036,0.017,49,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020717,0.003,0.5,0.033,0.02,39,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020718,0.003,0.5,0.035,0.016,34,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020719,0.003,0.6,0.028,0.023,35,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020720,0.002,0.6,0.035,0.017,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020020721,0.002,0.6,0.033,0.018,28,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020722,0.002,0.6,0.034,0.017,32,26,광주 동구 서남로 1
광주 동구,324115,서석동,2020020723,0.003,0.6,0.036,0.015,35,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020724,0.003,0.6,0.04,0.01,38,26,광주 동구 서남로 1
광주 동구,324115,서석동,2020020801,0.003,0.6,0.039,0.01,36,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020020802,0.003,0.7,0.035,0.014,34,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020803,0.003,0.7,0.031,0.016,31,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020020804,0.003,0.8,0.027,0.02,32,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020805,0.003,0.7,0.026,0.022,34,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020806,0.003,0.7,0.026,0.022,33,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020020807,0.003,0.8,0.018,0.031,37,31,광주 동구 서남로 1
광주 동구,324115,서석동,2020020808,0.003,0.7,0.019,0.031,43,32,광주 동구 서남로 1
광주 동구,324115,서석동,2020020809,0.003,0.8,0.014,0.036,42,32,광주 동구 서남로 1
광주 동구,324115,서석동,2020020810,0.003,0.7,0.025,0.025,53,34,광주 동구 서남로 1
광주 동구,324115,서석동,2020020811,0.003,0.7,0.037,0.014,54,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020020812,0.003,0.7,0.039,0.011,56,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020020813,0.003,0.7,0.041,0.01,53,40,광주 동구 서남로 1
광주 동구,324115,서석동,2020020814,0.003,0.6,0.044,0.008,46,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020020815,0.002,0.6,0.046,0.007,42,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020020816,0.003,0.5,0.047,0.007,35,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020020817,0.003,0.5,0.047,0.008,26,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020818,0.003,0.5,0.045,0.009,23,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020819,0.003,0.5,0.043,0.011,28,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020820,0.003,0.5,0.042,0.011,26,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020821,0.003,0.5,0.042,0.011,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020822,0.003,0.5,0.039,0.013,24,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020823,0.003,0.5,0.041,0.012,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020824,0.003,0.5,0.042,0.01,28,12,광주 동구 서남로 1
광주 동구,324115,서석동,2020020901,0.003,0.6,0.037,0.014,25,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020902,0.003,0.7,0.029,0.021,27,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020903,0.003,0.5,0.045,0.007,27,13,광주 동구 서남로 1
광주 동구,324115,서석동,2020020904,0.003,0.5,0.047,0.006,28,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020905,0.004,0.5,0.048,0.004,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020906,0.004,0.5,0.048,0.005,23,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020907,0.003,0.5,0.046,0.007,22,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020908,0.003,0.5,0.042,0.012,26,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020909,0.003,0.6,0.033,0.021,24,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020910,0.003,0.5,0.039,0.015,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020911,0.003,0.5,0.047,0.006,29,19,광주 동구 서남로 1
광주 동구,324115,서석동,2020020912,0.003,0.5,0.047,0.008,22,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020020913,0.003,0.5,0.048,0.008,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2020020914,0.003,0.5,0.051,0.007,24,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020915,0.003,0.5,0.051,0.006,26,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020916,0.003,0.5,0.051,0.007,25,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020917,0.003,0.5,0.051,0.007,26,15,광주 동구 서남로 1
광주 동구,324115,서석동,2020020918,0.003,0.5,0.048,0.01,24,16,광주 동구 서남로 1
광주 동구,324115,서석동,2020020919,0.003,0.5,0.045,0.012,27,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020020920,0.003,0.5,0.045,0.012,27,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020921,0.003,0.6,0.032,0.024,30,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020020922,0.002,0.8,0.018,0.035,33,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020020923,0.002,0.7,0.016,0.034,36,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020020924,0.002,0.8,0.019,0.03,32,24,광주 동구 서남로 1
광주 동구,324115,서석동,2020021001,0.003,0.8,0.018,0.029,29,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020021002,0.002,0.7,0.018,0.027,27,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020021003,0.003,0.8,0.014,0.03,27,18,광주 동구 서남로 1
광주 동구,324115,서석동,2020021004,0.003,0.8,0.012,0.03,29,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020021005,0.003,0.9,0.007,0.038,27,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020021006,0.003,1,0.003,0.055,33,26,광주 동구 서남로 1
광주 동구,324115,서석동,2020021007,0.003,1.1,0.003,0.044,44,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020021008,0.003,1.1,0.003,0.043,39,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020021009,0.003,1.2,0.004,0.048,38,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020021010,0.004,1.4,0.005,0.053,45,31,광주 동구 서남로 1
광주 동구,324115,서석동,2020021011,0.004,1.4,0.007,0.058,65,37,광주 동구 서남로 1
광주 동구,324115,서석동,2020021012,0.004,1.4,0.01,0.059,78,48,광주 동구 서남로 1
광주 동구,324115,서석동,2020021013,0.003,1,0.037,0.03,89,61,광주 동구 서남로 1
광주 동구,324115,서석동,2020021014,0.003,0.9,0.045,0.024,94,78,광주 동구 서남로 1
광주 동구,324115,서석동,2020021015,0.003,0.8,0.047,0.024,92,75,광주 동구 서남로 1
광주 동구,324115,서석동,2020021016,0.003,0.7,0.053,0.016,85,69,광주 동구 서남로 1
광주 동구,324115,서석동,2020021017,0.003,0.6,0.051,0.016,65,50,광주 동구 서남로 1
광주 동구,324115,서석동,2020021018,0.003,0.6,0.045,0.021,51,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020021019,0.003,0.9,0.025,0.041,43,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020021020,0.003,1.2,0.005,0.06,56,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020021021,0.003,1,0.005,0.052,70,43,광주 동구 서남로 1
광주 동구,324115,서석동,2020021022,0.002,0.8,0.006,0.047,54,37,광주 동구 서남로 1
광주 동구,324115,서석동,2020021023,0.003,0.8,0.008,0.043,46,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020021024,0.002,0.8,0.008,0.041,41,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020021101,0.002,0.7,0.012,0.034,36,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020021102,0.002,0.7,0.017,0.028,32,20,광주 동구 서남로 1
광주 동구,324115,서석동,2020021103,0.002,0.7,0.015,0.03,29,22,광주 동구 서남로 1
광주 동구,324115,서석동,2020021104,0.002,0.7,0.013,0.029,29,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020021105,0.002,0.7,0.016,0.025,29,26,광주 동구 서남로 1
광주 동구,324115,서석동,2020021106,0.003,0.7,0.01,0.032,32,23,광주 동구 서남로 1
광주 동구,324115,서석동,2020021107,0.003,0.8,0.005,0.042,36,25,광주 동구 서남로 1
광주 동구,324115,서석동,2020021108,0.003,0.9,0.004,0.045,37,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020021109,0.003,1.1,0.005,0.052,39,28,광주 동구 서남로 1
광주 동구,324115,서석동,2020021110,0.004,1.3,0.006,0.057,56,29,광주 동구 서남로 1
광주 동구,324115,서석동,2020021111,0.004,1.1,0.009,0.056,77,38,광주 동구 서남로 1
광주 동구,324115,서석동,2020021112,0.003,1,0.012,0.051,77,45,광주 동구 서남로 1
광주 동구,324115,서석동,2020021113,0.004,1,0.022,0.043,64,43,광주 동구 서남로 1
광주 동구,324115,서석동,2020021114,0.003,0.6,0.052,0.015,64,46,광주 동구 서남로 1
광주 동구,324115,서석동,2020021115,0.003,0.6,0.055,0.015,44,27,광주 동구 서남로 1
광주 동구,324115,서석동,2020021116,0.003,0.6,0.056,0.015,48,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020021117,0.004,0.6,0.054,0.017,47,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020021118,0.004,0.7,0.049,0.024,49,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020021119,0.003,0.7,0.052,0.021,54,40,광주 동구 서남로 1
광주 동구,324115,서석동,2020021120,0.003,0.6,0.056,0.016,58,42,광주 동구 서남로 1
광주 동구,324115,서석동,2020021121,0.003,0.6,0.056,0.016,53,39,광주 동구 서남로 1
광주 동구,324115,서석동,2020021122,0.003,0.6,0.06,0.012,49,37,광주 동구 서남로 1
광주 동구,324115,서석동,2020021123,0.003,0.6,0.058,0.013,49,37,광주 동구 서남로 1
광주 동구,324115,서석동,2020021124,0.003,0.7,0.051,0.017,49,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020021201,0.003,0.7,0.05,0.016,52,39,광주 동구 서남로 1
광주 동구,324115,서석동,2020021202,0.003,0.6,0.057,0.009,52,41,광주 동구 서남로 1
광주 동구,324115,서석동,2020021203,0.003,0.6,0.054,0.01,47,35,광주 동구 서남로 1
광주 동구,324115,서석동,2020021204,0.002,0.7,0.044,0.015,42,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020021205,0.002,0.7,0.039,0.018,43,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020021206,0.002,0.7,0.035,0.02,42,36,광주 동구 서남로 1
광주 동구,324115,서석동,2020021207,0.002,0.7,0.026,0.028,34,33,광주 동구 서남로 1
광주 동구,324115,서석동,2020021208,0.002,0.7,0.02,0.035,30,21,광주 동구 서남로 1
광주 동구,324115,서석동,2020021209,0.002,0.7,0.019,0.039,22,,광주 동구 서남로 1
광주 동구,324115,서석동,2020021210,0.003,0.8,0.028,0.032,17,10,광주 동구 서남로 1
광주 동구,324115,서석동,2020021211,0.003,0.9,0.01,0.046,8,7,광주 동구 서남로 1
광주 동구,324115,서석동,2020021212,0.003,0.9,0.009,0.045,23,11,광주 동구 서남로 1
광주 동구,324115,서석동,2020021213,0.002,0.9,0.014,0.04,14,14,광주 동구 서남로 1
광주 동구,324115,서석동,2020021214,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2020021215,,,,,,,광주 동구 서남로 1
